co2_saved,energy_efficiency
483.49,302.84
627.61,198.6676709631158
134.04,226.5
431.73,186.51
290.21,174.11
455.39,321.43
561.8907440894504,126.61
158.56,77.92
237.0,355.17827469318206
141.71857449809966,122.64
62.5,383.33
58.27,201.01
86.73895079404701,145.83
589.7049055480284,288.52
558.2747629775545,46.84
167.2,472.6
276.2608057834964,335.4
687.21,229.17
152.17,400.0
485.34,60.61
247.76,185.19
764.92,178.92
618.65,214.31391416532068
231.57,404.88
32.83,348.4499672553775
308.76,493.59
263.79,54.3
38.97,220.9369684129021
772.8,133.08
856.9355716196283,136.28
63.58,171.08
801.5604529472637,138.07477128150552
871.42,166.02
91.15,525.93
239.53,96.47
147.19,175.49
252.07441732370785,311.48
796.59,237.29
116.5388160721442,310.88
896.59,209.98506177215893
58.75,189.54
397.78,168.94
372.56,102.43
56.84,204.43
557.42,73.41
594.47,91.99
607.1689483796581,61.75
478.73,350.239081260533
309.5,223.08
93.52,328.21
224.55,223.12743636024
99.97,107.88
360.48,236.67
55.21,275.69765021659845
943.64,180.42
750.39,61.4
425.12,39.45
606.51,91.68
47.18,243.79178399923148
625.36,118.54
359.64198700366705,123.63
248.57,357.14
990.03,145.27614724319773
67.07,164.33
118.48,483.15
291.01,91.5
185.03,83.58781551094503
382.22632783481777,62.65
38.09,268.16
122.87,59.44
488.38,-78.16608546213823
595.0933207108608,159.66
239.87,108.99
222.98,100.2
439.97,151.06
358.63,279.7118544157092
299.22,241.53352659465125
166.51,319.6548881504019
384.85,460.47
967.74,101.84
451.17963064707146,301.69
600.77,56.34
218.43,126.9
268.7,102.31
331.3501112571236,192.58644707127013
951.56,124.31
80.58,200.72
253.01,323.53
429.8380071468644,58.93
441.68,85.65
197.22,230.77
419.58,208.49
118.12,84.39
510.57,247.4
22.6,197.0
9.02,141.84
510.89,393.9133174792064
642.16846243332,121.05
362.54,175.9
340.79,283.58
529.72,182.93
522.2003763200009,97.44
778.1107897169779,85.65
438.8944835245891,452.7
675.93,61.73
234.99,155.04
655.59,104.35
75.17,187.97
295.06,73.07
204.7,210.53
587.82,136.07
265.52,31.921955365
378.69,139.95
325.9739364487202,173.44
83.65,362.64
792.89,134.92
477.0,276.82861165071097
68.9,255.17
489.7,72.56
518.11,124.6636705513066
305.41,160.43
307.9,92.0
5.76,412.5
170.7928478943836,264.46
-86.40626619528052,280.63336472687007
581.88,156.92
671.9,204.38
38.6,255.81
465.1061798580588,157.59
140.6,204.21
724.67,67.6
839.81,86.25
428.77,46.88
349.57202904753353,418.097355722573
254.88,262.3
837.54,110.91
622.84,266.4099522640472
429.29,293.4289595332091
445.29,73.99
174.89707826957851,518.52
531.12,37.81
296.47,348.1
48.20869471288495,205.39
419.66917930343857,89.66
402.0,52.24
174.96,161.29
246.46,66.14
377.18,52.77
537.43,180.49
280.29,176.32
260.58,413.79
392.66,382.35
213.93,265.82
427.22,84.51
173.64,53.283009383373866
14.4,91.53
380.72,118.88
174.0,213.11
542.4702528493219,111.11
476.42,159.04
473.22,278.4654417641801
723.44,203.17
18.91,209.67016414210832
231.13,176.7
849.33,149.9
956.21,167.63
95.07,185.31
9.27,289.86
237.62,172.9556787637019
393.73,106.33
833.33,81.97
270.54,371.62
561.57,108.26
131.93,77.63
161.77583813416254,272.73
157.73,280.7
387.13,192.88807166215767
74.27,172.11
714.49,72.77
58.29,45.45
322.01,259.48
744.7900145965705,114.92
546.7802533424374,179.25
54.75,153.42
390.5,224.0
427.6735774382012,49.65
625.71,131.14369472272386
783.46,141.38
146.38,88.54
-169.6074059640805,525.9292847614705
191.12,94.91
326.98,61.54
326.94,215.28
257.69,494.11986653097495
209.71,330.83
461.1743093767434,217.98
476.41,264.60948189336864
112.95,189.84
86.41,193.4
113.93,129.87
201.88,166.26
294.39,368.03
160.86,150.0
243.31,92.49
183.52,264.86
421.13489662389065,207.36027352344465
403.43,139.71
269.37,273.92064677008455
370.02,122.78
111.61,357.14
152.64,467.07
70.52,176.47
830.99,93.86443355329288
370.65,427.31
229.37,238.52660125968475
347.97,354.84
814.23,126.61
437.81,332.17
536.4799218987614,88.61
751.8783670509085,133.67
205.176732883231,140.62
900.89,87.58
462.4,110.43
390.8345987036152,250.79
64.44,387.54736919850967
80.14,170.7565751191314
419.9891494331962,177.03
55.76430008582372,271.8163770432685
619.76,105.26
453.51,291.85
661.17,36.96772928024566
783.14,157.53
390.57,114.35
577.36,194.29
547.01,257.58
335.17,155.3
191.23,295.9455771569192
14.25,90.53
195.82,182.19
741.76,83.67
264.01,136.82
447.6155167264453,222.8
360.08,305.886965400324
308.2451701365735,306.19
880.45,104.2
303.839512278989,140.04679987711097
290.66,164.88
157.11,196.43
395.23,76.92
734.81,81.6225771318773
663.52,190.98
415.1420461780399,85.2
491.8656801177665,361.34
906.0647851789918,111.88
337.41,378.05
293.59,148.24
310.09,475.9
31.69,147.06
392.55,83.53
347.09,110.53
917.45,166.67
592.03,45.45
8.21,81.85
150.4,242.99
345.68269301512373,222.97
363.58,279.35
131.96,216.35
574.91,185.19
830.14,47.71
735.3900061059505,89.83
508.65,111.38
175.94,335.27258789399167
171.94,102.69
688.76,63.504137194529136
208.36,145.25
278.1865670514445,432.43
438.58,288.14
574.08,158.08
623.54,170.37
77.14,369.46
55.84,29.63776355304762
87.46,134.37
170.83629363956447,188.27
150.45,137.76
414.54,302.13
196.42,181.82
266.15,414.01
124.01,156.15
410.21767536552943,490.6199909783393
183.75,100.44
154.16057154220186,170.0
180.48,225.0
39.41,314.16
62.54,94.06
260.61,190.28602747320247
641.01,177.59
584.93382322043,88.38
115.2,444.44
308.59,171.36
351.5880513613612,203.64
50.43,309.64
407.409555211535,194.41627708020556
749.22,150.13
95.31,225.65
201.59,271.68230375700955
924.93,178.44
147.42,214.72
-8.132189214061555,304.12
146.87,60.79
147.75,164.38
461.31,204.02
351.28,154.3621588933268
112.61,253.68
192.99,54.98
134.36,279.73663575257973
495.35,212.42
312.65,173.0
286.8606583736039,365.52
144.3,480.0
575.82,130.14
504.21,427.3558965613395
202.41,98.21
62.88440992418202,376.53349880244207
252.19,301.2
164.46,56.78
216.76,204.72
207.38090799776376,256.83
388.2764941995368,113.36
691.52,255.64577883441285
342.9845011904836,122.09
559.72,193.6953040327384
390.07,328.47
780.89,162.59
623.15,68.14
137.35,130.22703825585808
290.32,71.96
444.51,140.24
993.65,62.18
170.14,276.5650855904675
130.96643682426895,95.89
123.52,200.73
513.58,-21.06606842269335
700.86,69.31
279.2,83.12
15.84,114.8
264.55,349.65
587.99,104.62
925.16,11.84719777140947
719.4,132.11
415.1972426159912,317.07
625.6937815919525,96.72
423.19083941618624,261.83
416.01,41.95
633.78,105.53
604.9312703158141,71.04
258.08,55.83
503.6458126669627,338.18
127.54,94.05
740.12,148.15
155.58,88.44
669.41,148.73
537.88,96.47
340.56,444.44
119.84,123.21
147.64,375.76
53.68,150.23
209.32,107.06
276.7271689808125,147.65
386.57,179.86592812342985
211.9878661895248,137.1
23.92,288.63604185219003
684.68,205.19
498.25,267.72
757.3,96.71
312.12,360.9441936815173
900.39,140.46
243.05,81.3
8.67,244.19
885.04,142.2669684443958
16.09,260.64
179.72113153761848,111.28569315036796
592.4,72.31
547.66,243.24
244.24,303.7
339.08,75.17
135.19,379.84
104.03,267.61
453.61,140.52
503.27,154.9
658.5579676561465,68.4
492.09,302.47
81.1,123.74
248.46,116.79
595.8792066985318,45.38
-63.761590207604286,198.35
565.644576363115,53.93
515.74,49.11
126.45,125.48
346.66,58.55593258239884
389.3700770135265,167.58
636.39,63.45
597.45,263.31
323.01,491.89
730.0,169.23
644.18,168.54
208.74309381931857,128.34
335.79,137.48565852782696
114.36,287.88
860.0352012452697,131.63
416.0452028202367,283.02
298.18735933549,111.84
425.9,155.38
519.1351497400517,132.53
672.91,146.34
58.79,175.68
408.13,237.04
496.1486009759167,127.31
507.21,150.54958018665394
974.93,81.47
616.69,222.51
50.3,77.84
574.59,64.63
265.79,99.74
383.67,393.03
615.44,177.36
610.15,100.25
233.77,329.0
837.09,166.1
108.07,215.79
146.71,284.09
316.97,115.48
135.21,232.14
129.63,245.15032515852076
416.68,250.5174153907862
456.42,158.42129309533811
231.91,396.74
637.36,230.5206893984267
111.82,261.72
55.49,197.12
313.23,148.15
121.11,315.22
-108.16090326416293,341.61
388.97,112.27
780.77,117.12
94.54,205.79
146.09,353.38
358.75197610458747,58.72
605.19,69.31
68.25,172.28
520.9,140.94
433.26,67.47
373.67,269.5088021120327
46.14,375.89
270.2,165.84
35.84,62.69133942298632
490.87,76.21
355.7919856394881,254.18
86.97,180.98349727497617
93.84,519.8999996417016
318.99,208.33
619.77,210.574206193503
35.96,283.95
98.3848965011308,297.4
608.5423847654336,169.58
387.36,172.28
371.96,307.09
864.8,172.17
24.95,154.88
-107.9182486577938,398.88
536.18,170.4099013637787
141.59,59.71180768582104
95.1,379.84
236.91,350.0
640.242191454493,283.3031467144693
150.65,409.52
748.29,119.76
254.0,150.85
147.09,94.57
908.56,86.42
300.44,227.03
589.85,151.95
635.03,172.71
47.93,252.1
945.54,148.75556726257253
113.24,528.85
248.37,333.4887171378263
414.6286071955569,186.81
340.78794094176146,300.0
90.53,168.48
215.4950222566092,187.71
347.78,382.72
180.37,81.3
381.3,324.0
547.98,337.93
390.08,291.26
51.18486673021209,398.81
163.46132932072123,170.59
452.57,138.73
47.8,285.71
333.79,73.99
189.95,96.97
293.50940514051285,90.3
279.59,83.94
486.89,108.55
244.42,116.36
9.24,125.54
769.87,17.020365189180495
49.77,187.5
71.69,379.31
606.64,47.42
95.0,349.69
486.74,-71.33027720648798
175.17,300.0
229.49,443.48
764.5312921651318,94.05
16.43,124.32
396.83,173.54
101.65,168.32
697.98,201.37
167.26,233.33
108.34,103.54
440.22,221.21
579.84,104.21
598.67,186.54
238.64,286.14
580.26,157.24
295.87,245.28
599.4349327194866,118.53
280.06,382.51
387.96,264.42
1017.16,173.52
288.24,289.04
543.92,57.85
526.22,77.11
916.09,126.96
393.73,152.6131005627507
610.6,171.28
281.1690629999323,392.16
541.6367382123358,179.95
488.52,139.36
84.65,256.32
227.92,331.58
885.21,176.68
471.61,95.06
684.07,213.97
253.12,134.75
312.28,138.75
768.73,98.54
401.43,144.81
56.49,219.267704794548
589.54,183.33
707.36,201.07
360.83,122.62
37.32,251.3604167542768
428.06,221.9
459.42,169.27
520.02,76.63
400.14,143.77
305.27143074030937,70.18
78.62,77.41593920578143
186.08,318.47
583.8,85.71
547.12,159.141941197495
491.5,167.27
821.2,194.56
46.82,386.3520535018338
356.40872848148217,220.35587170274016
981.96,173.7666176443395
171.52,83.0
101.33,201.81
366.25,158.65
563.7229617402625,7.6826346448055745
258.87,328.06
328.26,264.15
341.7555024701711,193.55
76.65,248.32
222.56,203.79
262.02,184.38
442.78,215.95493529916604
340.6271044324503,224.66
73.24,129.36
529.39,183.72
222.7,129.41
46.86,528.17
235.67,370.5044418817576
332.91,135.62486900658635
240.91,91.27
160.5,175.4
887.0951253007077,136.45
273.91,181.54
445.35,249.27
230.77,305.79
740.9,100.2
285.6,217.65
123.76,61.78
574.9536117855107,72.33
565.91,49.21
519.2,167.24
152.74,180.39184417428947
84.51202349479343,224.18
557.86,11.50939353488323
269.5225002758633,101.52
335.0388604031457,115.25
89.75,391.89
195.09,270.07
82.3,102.36
398.5719528750765,153.45272093053325
285.11,171.57
337.17,248.60819244816
305.06657296539424,214.28634929851364
496.23,281.37
59.78,204.96303886505345
756.68,246.1234156647608
149.69,285.2
460.46,54.77
504.3396340185554,188.52
160.91,303.03
235.39,194.69347184094303
124.93,517.1018979870107
657.23,235.9
188.74,385.6116754265997
257.2681992726157,316.570639289683
319.89,281.15
62.76,118.57
335.16,163.53
371.5739187562765,203.02
616.28,146.75
531.27,258.3
306.22,90.23
242.09,122.14
532.853638597798,85.44
449.6451909656646,86.51
363.66,305.34
20.52,197.31
468.72,134.54
74.45,453.42
455.08532763052153,178.48167014514263
569.4,104.17
181.57,377.7262213320231
250.95,232.37345259333276
588.3,262.2
55.64,129.46
534.35,216.62
187.5853339811688,54.2
255.99,246.6084164190261
365.915543828859,167.58
148.9,353.41
99.2,236.95
306.2677795932566,150.5
478.38,146.77
539.98,171.35
412.42,214.95
460.15,155.56
596.04,229.74799546536744
240.67486154482756,107.3829901233695
611.87,263.44
438.1225966352829,62.34026118645258
143.8770497351469,26.168400305410728
573.79,98.04
809.35,93.15
183.93,398.2438560348263
410.1092135068964,323.35
163.26,168.75
236.32630907069492,65.4
285.53,68.97
310.5,348.26
376.49,132.87
10.83,70.35
240.89,181.0
371.22,93.91
191.27,117.75
73.36561020989154,211.01
980.34,204.049063211416
739.18,195.12
312.8,294.12
78.75,240.74
192.85571530772256,266.38
36.56,284.85
834.97,139.39
67.25,58.46
341.12,70.97
335.1457603138176,147.89
336.44,364.04
886.45,162.98
223.89,209.3
148.2,77.19
360.58,151.01
806.45,184.93
-93.39772085185712,415.49
587.63,131.96
165.94,101.22
331.37,337.12
412.09,123.43
410.53,246.75
986.48,131.09122873427026
31.25,327.78
84.67,342.6300122098035
572.77,6.001922978670962
596.91,87.21
1045.21,200.60713902285008
888.86,97.64
396.75,73.24
588.19,150.12
55.91,238.1
514.76,276.47
67.99,200.57
209.95754653490235,56.45
611.6221993004474,59.32
564.67,71.08
128.15,160.22
684.0594750316043,156.31
641.01,243.48
64.34,104.25
191.88,378.4708411868209
925.57,174.766167177387
719.47,191.92727346468763
359.73844480468847,71.7931901420242
442.63,165.12
393.76,452.7254388979592
930.59,60.85
-42.02637246266988,426.04
510.69,228.89725225567923
74.63,116.73
160.23,113.27
26.61,241.07
571.87,159.88
43.23,13.033038748393182
122.46,101.52
368.09,187.76
372.9126592871298,156.39
198.77,150.41
44.32,185.76
88.37,249.28
204.81,233.4805268613668
245.11,350.32
618.24,68.46
282.49,197.18
677.2819837265724,145.26
72.63,133.69
544.4107786102538,282.31
144.55,274.51
401.8911450549883,182.86
371.95,142.18
561.99,218.67
523.39,93.06
703.1,147.47
870.24,140.93
181.3,158.3
125.05,160.34
40.31,334.84
277.93,436.02
67.73,465.41
136.54,144.48
-179.12562693412167,263.51
23.37,255.81
332.43,172.7
451.3232400218842,146.72237333114398
1030.86,107.83
741.44,164.11
39.03,202.43
115.98,263.16
189.1,212.33
172.28,352.94
28.78,225.81
449.6222309012055,116.39
124.29,408.9451945494913
264.65,106.34
267.9573594143211,333.33
178.62,405.41
115.62,175.26
662.46,162.71500988792258
704.94,176.2850830593425
123.13,144.2
636.46,62.94
249.98,151.08
161.69,422.82
230.26,289.39
74.74,171.0324050158835
371.2285599688969,179.75
96.76,184.05
404.27,305.31
61.18,256.2
174.35272752477647,15.362473489086454
524.13,268.1321306910172
113.26,381.82
301.25,340.25
240.2652241075804,155.38
764.5,232.27
113.36,229.06
225.93,101.24
526.68,83.13765299519463
587.71,158.386551168626
101.93,204.62
14.39,307.39
866.33,56.31
366.5587644944604,391.67
131.74,266.13
255.39988004183908,77.49
466.75,208.80994572035917
43.57,95.24
171.68,520.4268417922989
429.88,213.59
584.0,223.8
273.03,450.98
611.58,193.73
460.19,74.22
691.9904040527454,244.57
1050.68,103.04
158.65,428.57
577.63,47.35
36.56,178.86
108.36,272.4
316.81,256.83
163.92,330.0
852.1952702849512,39.360967054445865
961.27,53.27378011415647
276.84,202.07
203.9,196.0
601.52,49.66
682.37,323.44541369949343
57.56,282.05
936.03,135.14
170.91,379.15
636.14,193.69878584059933
893.5509410915292,94.47
1018.96,147.6
375.59,173.68
11.58,264.93
276.09,476.9134155970256
207.9,212.59796310657785
381.8452352824772,131.43166578874838
177.92,-92.6422675715552
-157.53646164516056,258.74
249.33319802872472,166.28
692.61,46.09
154.16,108.17541438257652
793.16,140.94
821.4803682256284,133.0
102.19,273.02
172.98,110.53
588.84,63.79
404.93,107.06
190.56,337.84
174.72,201.55
404.56,252.31
435.7029196854282,85.27
13.86,82.25
285.84,132.83
328.2,401.79
-81.19374367924013,325.36
124.46,441.49
421.3473216169225,159.04
125.57,112.09
352.43,185.9545921375256
370.36,368.63
148.52,444.44
193.9,158.31
368.04,123.76
41.44,79.04
666.7020888626218,162.01
217.8,118.0
212.36,507.58
165.39,113.75
862.25,48.36
30.16,250.0499887738076
183.03363791828477,281.9961425636337
507.01,295.72
761.86,99.48
392.83641122594713,77.89
168.58,140.52
859.96,221.72
309.7266730322232,82.54
236.68,194.86
78.62,221.15
118.42,378.2484065295
68.81,133.57
44.43,60.69
57.07,102.18
754.46,211.59
91.5,107.76
112.27,341.56
436.10539570472633,155.17
121.62,151.21
627.45,136.0
959.38,149.58
90.6,178.78
412.9512596257237,183.52
991.52,49.72
409.64,175.51
428.09,69.61
304.58,312.5
125.34,160.16
859.94,76.42
415.3645264150935,353.2294290912422
57.81,211.82
784.5580961544813,183.76
18.85,87.1
263.82,414.01
63.09,123.71
166.99,392.8629355746259
197.37,202.02
619.7,59.59
27.23,240.35349049121857
88.61,369.2317066015235
942.22,174.44
263.73,214.66
210.73,187.98
134.66,462.26
405.9766427137236,66.14
301.32,236.95496270513024
251.78,361.2163875968071
126.04,91.7
531.87,135.3654099185095
371.53,316.98
793.5,209.93
394.3,304.2656467185657
565.92,55.68
70.19,188.2518464617241
6.12,316.33
137.51,260.16
109.09,287.11842083436613
388.01,270.19
238.76,210.28497997215487
265.24207504230844,163.64
79.62,344.17410069741715
488.1,248.0
621.03,63.02343902966058
42.41,78.46
593.5345805622208,142.61
508.41,192.23
337.80949983954054,146.55
966.56,76.63844779208742
40.55,200.0
376.7791535192058,81.79
139.68,119.15
623.051589302537,79.55
472.89,226.87
474.21,50.0
297.17,177.60165812828046
448.3256768859849,333.33
616.82,92.13
81.02335555864363,487.34
563.15,254.45683742632244
690.68,103.96
472.09,66.23
223.45,145.28
760.89,127.88
407.66,199.36
182.11516059325493,383.33
475.79,154.86
407.24,305.79
614.06,140.42
476.5235966334546,44.94
433.3929339805411,74.94
397.14,82.33
627.88,144.58
262.32,83.92
321.46,135.14
55.51,331.86
170.47,237.0192275194177
638.702074663395,-25.051080810778306
651.88,50.85
333.04,190.68
130.89,317.57
145.0,60.55
279.36,292.59319352967174
120.45,69.33
167.95,439.31
750.28,108.46
107.12,423.31
470.1489736239892,84.97
68.63080390198684,231.09
329.83,202.13
242.5910822420327,169.42
24.57,112.97
103.22,263.39
447.61,106.06
186.75,203.7
364.36,155.1
366.392464961198,248.45
728.95,107.29
531.6,-88.40292387254758
138.41,78.65
59.45,235.29
231.33,216.07
703.27,171.5820868719642
269.12,249.13
283.2,201.44038790382007
26.88948304615201,222.22
110.49,353.77
98.22,309.8189697340674
38.93,135.95
127.33,169.33
110.29,136.59
393.4748233877834,172.33660688989207
371.26,84.42
148.7808908378072,218.1
378.32,100.6
101.01,153.85
481.97,238.81
724.37,73.36
588.76,167.17820827324877
107.24,343.37
403.76,101.93
359.44,167.96069617593596
248.68,335.29
249.08,506.1
175.88,245.51
615.5359560950512,147.18
193.77,165.85
351.29,121.83
688.36,209.42
175.47,182.48
604.84,157.89
241.37,134.1
145.658293052747,264.8
956.67,120.46
251.25,262.1057878564802
576.3032248825093,60.899027020141176
808.275526770055,63.46
30.44,206.61
1013.92,27.07819094254901
46.21,254.24
523.0329042465032,50.42
266.3,125.91
196.9,304.5884732881692
108.12428392896663,309.54509748561264
535.6319525000774,118.5
404.8016755617939,515.62
923.47,43.39
214.85,334.75
359.74,182.0
159.13,201.86
377.24,232.8
307.61,129.83507772850237
370.3938577283154,428.687918940388
137.24,240.62719381766877
161.78,164.81
184.54,240.91
316.91,327.59
86.28,134.81
81.55,277.98
552.7,150.0
296.0583258022916,288.89
526.35,151.52
172.0,227.64
189.64,65.4
125.5092315516149,100.0
307.15,133.03455069089335
281.6309823357817,229.97
286.61,335.6288116065139
765.71,118.25
505.63,145.9954715682891
362.9,231.58
69.73,272.3962547866698
431.39,407.08
70.45,327.1
832.81,149.4877478373595
417.23,137.64
511.33427386783046,188.54
178.73,348.18
219.86,302.92
219.06,294.33
329.39,273.17
464.0416359643925,44.15
377.3753308395442,155.06
512.56,385.0373088107352
248.982893901416,383.93
528.4,232.48
363.12682682396496,268.87
576.61,70.31
34.97,412.84
814.83,172.41
716.88,201.01
317.03,214.9
193.1698043680326,442.71
78.48,399.1139687586652
95.04,291.67
392.52,92.94
299.88,107.56
204.54,83.03
-17.53608812938728,96.53
583.4896305747538,119.62
170.20510659007869,109.01
164.43,99.28
770.29,87.36853956041665
262.0,385.0
137.97,235.62
22.95,301.37
115.24,168.09
378.55,64.58
50.37,69.39
323.27,112.12
267.82,315.79
452.61,105.86
452.6060294099364,364.3200158481873
13.71,378.6
-83.06971721326408,329.27
63.01,291.21006107538284
279.85,280.99
581.13,53.24
38.32,456.38
808.51,196.09666291639584
245.07,176.85
1042.18,227.599194179482
544.3,148.6799878394329
204.24,98.29
461.63,62.77
198.16,116.24
257.28627162330315,251.66
47.74,172.26
208.79,287.1275669320007
674.88,107.8878980839433
198.83,487.56
382.1,113.1
78.32,153.02
79.98,250.35984558075023
230.11,470.59
576.5986082650197,35.84
246.89,247.13409372396248
1006.57,159.31
129.26,174.34
343.12,75.29
761.9,198.7857943291317
703.034781212283,150.9
172.6,51.28
71.32,442.31
618.79,209.75470086266105
341.76,333.33
99.6,56.0
819.38,125.24
299.11,305.79
152.95,253.0382274195057
225.85,250.0
183.13,197.97
276.92,241.38
186.24,105.81
322.85,216.67
53.2,267.86
133.05,444.44
16.0,372.09
52.22,246.23
27.4,170.37596404356444
381.73,145.5
434.35,71.07
451.6800265312115,255.62
57.67,527.0945475925921
260.7460293252845,167.65
569.5976871633138,184.3
44.49,84.81
361.7,78.22311329523487
68.47,78.01
487.2035254472164,364.04
832.52,150.68
178.6935974559574,132.58
416.72,83.74
160.27873350316395,239.62
721.33,155.43
347.68,380.95
365.86,214.6615422866519
197.74,142.42
126.68,225.11
248.12,91.71
210.23,170.94
899.09,42.15
292.2668070575595,304.79
761.15,190.16
306.87,101.12
86.15,388.35
231.03,335.91
446.45,158.77
356.46,61.76
289.6,204.3
420.57,189.93
62.04,119.57
199.18,147.54
67.74,157.82978340745993
102.67,123.66
124.76,113.99
687.37,75.85
305.1,144.81
248.48,52.45
95.06,180.26
187.28,290.08
747.68,101.03
266.23,143.38
745.38,179.43
34.44,329.93381714140696
797.1386940714524,99.49
834.7734806000626,111.11
136.66,219.13806066072263
187.87,296.94
428.0779113099811,108.11
136.01,303.57
360.32973644467256,123.25
751.44,92.84
22.91,81.63
164.7438806353939,153.01
355.41,359.81
241.63,316.67
228.09,456.52
193.15,130.28
181.47,242.42
389.95,238.24
348.15,96.03
237.84,127.71
16.09,234.04
210.8,95.37
39.84,260.0910188287708
610.3260163121499,159.72
263.19,423.0876828457964
148.62,204.38
463.47,59.79
301.38,176.47
576.67,297.12
211.8,162.71
446.08,251.76080831418727
80.51,129.41
222.49,317.52
483.34,154.76
580.93,143.7
737.59,111.61
182.34,153.41474047053845
229.42,67.45
14.72,-36.0743357427306
237.93,165.8
889.1609947356576,85.76
46.21,398.88
287.14,175.08
72.65,335.23
390.18,209.80038273155768
233.43,398.91
502.33,281.05
100.3,189.465846736122
479.23,97.44
107.33,205.67
299.63,159.6
742.1842926266245,126.71
440.0997711028013,79.66
459.33,194.57
309.98,116.01
471.94,163.88
740.28,67.6
917.2277793642496,124.75322574878253
264.59,223.63
152.37,351.72
286.16,204.4911572593392
776.98,157.89
257.35,381.72
386.03,424.89
223.04,331.25
55.87,141.0
309.05,140.59
561.41,166.67
351.39532643616405,177.18
561.5027796644042,72.8
316.00506209299806,288.96
536.03,164.29
128.6590089972094,248.34
751.36,102.88
200.6,327.34
604.24,53.49
412.88,183.05
497.36,98.92
103.96,167.88
59.92,321.07
518.7,292.31
124.8,471.15
259.36,-101.32273591729408
672.1,251.46
511.1430390550154,194.77
122.51,336.03
546.9133960411873,143.4
807.64,155.17
344.95,392.07
583.517949852089,141.79
392.17,240.74
97.58,215.38
924.21,179.05
281.42,150.0
520.17,75.34
407.71562475172914,165.95
505.6762766612824,118.52
547.43,237.11
180.43,213.20730845679083
305.49,240.46
95.31,317.99
176.62,390.98
308.73,240.51
283.8149945333057,139.11
394.54,262.9586903917588
217.55,180.6
903.73,-106.2888819326686
214.43,237.59
477.38,103.94790141191405
503.55,49.91
106.2123238688713,219.51
153.1,417.06
79.38,444.44
265.52,259.26
72.84216046078507,274.56649809199735
728.97,96.2
539.95,154.6191732528221
33.87,231.29
458.12,281.39
524.39,194.2750040515193
904.92,38.06
251.33,139.0
376.12,145.08
764.39,48.80316502474832
776.86,46.82
172.92127237286047,281.5221505203345
691.72,278.16627840315675
126.62,203.01
559.35,224.19
414.2741836629696,232.1
499.09,177.78
300.7,212.37231159208432
478.77197876449577,95.59
282.76,120.25
862.04,76.52
528.67,236.26
483.97,299.34
13.52,60.36
294.42,180.95
446.42,123.6
728.58,35.53
-56.90255623632129,403.61
177.09,292.93
49.77,305.19
289.16,244.5815262753964
107.52,142.34
865.18,35.21
110.53,171.62
557.1451262710846,64.22
513.3125401882921,84.34
788.8,173.72
546.17,196.36
442.71,123.46
275.52,141.99
133.71,163.93
249.74,329.27
566.4539685553302,56.99
678.22,59.95
280.14,233.33
360.43,209.97
68.34,281.93311433607624
177.41,171.43
120.0995489449515,393.0077125498167
544.47,36.63
578.1370197197803,157.04
243.5,284.40919284176977
33.35,346.01
110.84,404.08
80.52,509.09
184.62,481.82
366.58,335.03
217.84,471.43
1020.7,58.5
797.590666101841,-93.7007247193142
225.73,282.05
256.13,52.72
247.34,105.26
564.06,215.78378643066785
363.76,128.76
928.19,97.76
876.15,123.69
124.89,423.1015721961823
41.47213624658809,205.96
322.67,112.15
501.84,183.86
343.16,258.5
150.0,48.09463337602446
597.14,197.04
414.14,160.4828707890047
246.92,43.55
730.8079205397441,60.45
99.11,157.3
143.53,264.3650906166233
615.973166933308,99.82
227.85,152.02
39.52,200.0
215.21,143.22
335.25,150.58
582.03,118.18
253.73,155.23
394.11466334852594,98.18
151.73,224.26
389.15,390.7
708.8,221.65
169.92262965810335,172.97
309.93,375.0
885.4,203.86
232.21,57.2
160.01,347.11
614.75,238.85317234072423
316.72,50.51
41.62,181.82
345.35,282.83
1014.74,44.25
222.45,522.73
885.03,167.56
79.03,343.14
164.83,139.33
534.11,145.74579761676827
170.19903883421875,117.51
683.9,45.62
98.78,503.07
147.31,377.78
187.54,107.24
158.38719256042327,435.56
135.78,238.41
396.7305661753896,188.3
869.22,141.23
423.6339863624098,311.3689979044691
177.52588513335536,430.49
952.53,138.39646979007034
180.4,224.29530376603327
481.92,241.5
940.6974860944408,82.63
456.97,103.66
515.31,352.06
377.48,217.59
171.63,197.45
59.05,331.84
656.06,122.39
676.66,133.97
554.67,133.56
563.01,273.25341673358867
702.55,98.63
246.27,35.47
340.0,227.59
238.4,38.4
671.11,142.88369800708205
162.08,245.0
344.6334645462649,46.46
303.5,307.28665619986447
145.55,165.94
194.61,302.16394291032066
42.39,441.34
517.17,336.0168925241536
317.73,489.13
251.1410402456472,174.6290187540736
355.43,180.33
589.807559709018,94.91
708.16,106.02
85.65,213.02
55.02,149.34
17.91,72.02
89.92,122.05
761.4,161.7
88.26,152.56979893916582
105.65,346.72
811.79,75.33
348.44,199.45
114.0,181.1
208.2895383770417,431.0926831467759
87.77,369.5345770585192
787.73,51.5
978.83,125.95
820.11,79.3
593.5,171.14
466.33,313.25
422.05,110.09
179.01,137.75522593257898
274.49,114.98
62.97,231.4
148.95,90.68
110.03,209.85
133.88,337.64624909078555
139.48,61.45
95.11,500.0
169.55675769528602,49.91
686.15,113.76
148.07,154.7303827680371
492.84,117.42
101.68,260.42
247.03,257.05
94.39,129.47
387.8216456543237,512.61
49.19,274.65
