region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
China,Historical,Oil displacement Mbd,Buses,EV,2020.0,Milion barrels per day,0.030999999493361,65611.0,140.0,4.99,4808.0,269.25,62.0,442.86,1886.0,5.0,103.0,50175.03450747395
China,Historical,Oil displacement Mbd,Trucks,EV,2020.0,Milion barrels per day,0.014000000432134,35138.0,293.0,6.502258483549152,2987.0,350.08,51.0,174.06,1746.0438033945306,4.500581591982435,170.0,35880.0
China,Historical,Oil displacement Mbd,Vans,EV,2020.0,Milion barrels per day,0.003000000026077,44641.0,436.9729817345265,8.48,2733.0,549.88,78.0,223.97894164916443,1792.0,3.0,232.0,45778.0
China,Historical,Oil displacement Mbd,Cars,EV,2020.0,Milion barrels per day,0.050999999046326,49449.0,340.0,6.456333390670116,4378.0,595.41,67.0,197.06,1793.0,4.467770770710216,187.20543532840995,13651.0
China,Historical,"Oil displacement, million lge",Buses,EV,2020.0,"Oil displacement, million lge",1900.0,55079.12986071192,308.0,5.5,3968.0,488.86,54.47259643674979,204.55,1749.9125311705095,5.0,123.0,83650.0
China,Historical,"Oil displacement, million lge",Trucks,EV,2020.0,"Oil displacement, million lge",810.0,55080.7307129272,227.0,6.494465934322395,1428.3763317102075,50.58,83.0,365.64,2124.0,7.0,248.0,50175.19664128396
China,Historical,"Oil displacement, million lge",Vans,EV,2020.0,"Oil displacement, million lge",180.0,55078.67959652815,267.0,6.48505859675558,4204.0,448.99,83.0,310.86,1750.2068406739254,6.0,142.0,92799.0
China,Historical,"Oil displacement, million lge",Cars,EV,2020.0,"Oil displacement, million lge",3000.0,69110.0,282.0,6.404663067119716,2156.0,243.2,63.0,223.4,1617.0,3.0,92.0,50174.96133683063
China,Projection-STEPS,Oil displacement Mbd,Buses,EV,2020.0,Milion barrels per day,0.030999999493361,79807.0,311.0,6.449151595022504,4455.0,554.2,53.0,170.42,2289.0,7.0,267.0,84324.0
China,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2020.0,Milion barrels per day,0.014000000432134,39253.0,281.4115737376128,8.33,4872.0,485.25,59.66265788767305,257.03,1542.0,7.0,187.9552328461346,65607.0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020.0,Milion barrels per day,0.003000000026077,55081.79053213064,312.0,6.448062224260814,2322.0,289.79,62.0,198.72,1962.0,7.0,180.0,28581.0
China,Projection-STEPS,Oil displacement Mbd,Cars,EV,2020.0,Milion barrels per day,0.050999999046326,55080.7275266252,518.0,2.82,2543.69292977603,535.6358018568424,40.0,77.22,1748.9035444676958,6.0,143.0,50175.19884032016
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020.0,"Oil displacement, million lge",1900.0,55080.4961022412,326.0,9.78,1089.0,142.01,74.0,226.99,2481.0,4.0,154.0,53883.0
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2020.0,"Oil displacement, million lge",810.0,47782.0,378.0,2.2,748.0,113.1,59.0,156.08,1195.0,4.0,133.0,50175.30252326669
China,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2020.0,"Oil displacement, million lge",180.0,43821.0,236.4862631497445,3.72,2820.144744623979,288.89,97.0,473.17,2427.0,2.0,187.53736736906217,50175.35049470532
China,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020.0,"Oil displacement, million lge",3000.0,58015.0,125.0,1.12,389.0,19.45,92.0,509.29565108472207,1718.0,5.0,283.0,6150.0
China,Projection-APS,EV charging points,EV,Publicly available fast,2020.0,charging points,310000.0,46412.0,377.9490895448423,3.16,1831.0,261.47,82.0,229.69,1089.0,5.0,120.0,46934.0
China,Projection-APS,EV charging points,EV,Publicly available slow,2020.0,charging points,500000.0,54119.0,138.0,2.85,701.0,-121.66906105564829,40.0,306.84917574053424,1381.0,7.0,138.0,72277.0
China,Projection-STEPS,EV sales share,Buses,EV,2020.0,percent,66.0,55080.85224494608,436.0,6.398827116238814,4746.0,827.7,53.0,127.81956161789893,1748.6057795526187,4.0,96.0,49403.0
China,Projection-STEPS,EV stock share,Buses,EV,2020.0,percent,17.0,45647.0,390.6082989926245,7.43,2510.338606618278,392.636783909069,50.0,117.1,1737.0,2.0,143.0,92781.0
China,Projection-STEPS,EV sales share,Vans,EV,2020.0,percent,1.39999997615814,56247.0,246.0,7.38,4123.0,405.7,55.18416750773007,247.97,1750.4483219929928,3.0,186.7620922304832,95475.0
China,Projection-STEPS,EV stock share,Vans,EV,2020.0,percent,1.70000004768372,57832.0,533.0,5.44,368.0,78.46,78.0,146.34,1327.0,3.0,259.0,55925.0
China,Projection-STEPS,EV sales share,Cars,EV,2020.0,percent,5.69999980926514,71162.0,158.0,9.09,4699.0,296.98,80.0,506.33,2197.0,5.0,185.77439779977695,31757.0
China,Projection-STEPS,EV stock share,Cars,EV,2020.0,percent,1.89999997615814,37919.0,480.0,2.3,3046.0,584.83,64.31867734732417,168.75,1746.8576211028892,4.486743175131831,187.9344846631158,50175.43198945684
China,Projection-STEPS,EV sales share,Trucks,EV,2020.0,percent,0.610000014305115,40267.0,353.0,6.499388000145377,2501.1879942015225,349.1929561092284,33.0,93.48,1482.0,2.0,187.745531988082,50175.40419526562
China,Projection-STEPS,EV stock share,Trucks,EV,2020.0,percent,0.759999990463257,36730.0,527.0,11.85,222.0,46.8,48.0,91.08,1375.0,7.0,187.88622326365615,70572.0
China,Projection-STEPS,EV sales,Buses,BEV,2020.0,Vehicles,55000.0,34808.0,342.0,4.76,773.0,105.75,60.0,221.35106739066657,1808.0,7.0,95.0,29460.0
China,Projection-STEPS,EV stock,Buses,BEV,2020.0,Vehicles,480000.0,56817.0,184.51677936519127,3.78,2501.0,188.08,96.0,510.64,1153.0,7.0,263.0,11783.0
China,Projection-STEPS,EV sales,Buses,FCEV,2020.0,Vehicles,1200.0,46798.0,490.3061379696828,8.29,1951.0,437.8,96.0,171.12,1754.0,7.0,273.0,63447.0
China,Projection-STEPS,EV stock,Buses,FCEV,2020.0,Vehicles,3300.0,49093.0,438.59583091936736,7.37,379.0,155.04877986862004,32.0,114.29,1785.0,4.522434720084809,99.0,9967.0
China,Projection-STEPS,EV sales,Buses,PHEV,2020.0,Vehicles,1800.0,66280.0,261.0,6.55,4065.0,424.39,63.0,241.38,1750.0132306927385,3.0,160.0,50175.00296666128
China,Projection-STEPS,EV stock,Buses,PHEV,2020.0,Vehicles,34000.0,50615.0,311.0,10.58,3407.0,423.83,62.0,199.36,1520.0,3.0,283.0,73729.0
China,Projection-STEPS,EV sales,Vans,BEV,2020.0,Vehicles,26000.0,55082.72565510891,232.0393125106309,4.39,2139.4113947187416,169.66,62.21966071883499,307.32,2160.0,4.0,110.0,11630.0
China,Projection-STEPS,EV stock,Vans,BEV,2020.0,Vehicles,270000.0,46702.0,535.0,5.48,-572.377999398519,52.43,54.86881553121816,61.68,1055.0,4.0,209.0,46879.0
China,Projection-STEPS,EV stock,Vans,PHEV,2020.0,Vehicles,77.0,56526.0,555.0,6.423585341977211,3457.0,767.45,75.0,135.14,1184.0,4.446199575040567,186.64919898977328,59039.0
China,Projection-STEPS,EV sales,Cars,BEV,2020.0,Vehicles,920000.0,78187.0,475.0,7.6,148.0,28.12,42.0,48.37431723688957,1756.0,7.0,268.0,78420.0
China,Projection-STEPS,EV stock,Cars,BEV,2020.0,Vehicles,3500000.0,66498.0,407.3620353747909,7.91,3139.0,488.43,62.0,159.38,1451.0,6.0,186.06855025480832,37154.0
China,Projection-STEPS,EV sales,Vans,PHEV,2020.0,Vehicles,1.0,55078.68139779201,329.0,6.47799463953077,4148.0,545.88,62.0,188.45,1408.0,4.0,153.0,92695.0
China,Projection-STEPS,EV sales,Cars,PHEV,2020.0,Vehicles,220000.0,68990.0,147.0,9.5,2522.75324181236,137.9488673238709,44.0,299.32,1748.7726886015482,2.0,145.0,4400.0
China,Projection-STEPS,EV stock,Cars,PHEV,2020.0,Vehicles,990000.0,55081.62571237182,475.0,6.470181617861676,3198.0,607.62,26.0,54.74,1749.9624996211403,7.0,186.8066179874629,98966.0
China,Projection-STEPS,EV sales,Trucks,BEV,2020.0,Vehicles,17000.0,37900.0,557.0,2.47,482.0,107.39,40.0,71.81,1543.0,4.0,294.0,571.0
China,Projection-STEPS,EV stock,Trucks,BEV,2020.0,Vehicles,210000.0,45043.0,242.0,1.33,2017.0687319818985,162.14,69.31052982407576,351.24,1747.7521971654828,6.0,248.0,52021.0
China,Projection-STEPS,EV sales,Trucks,FCEV,2020.0,Vehicles,1300.0,40031.0,578.0,1.76,3821.0,883.42,27.0,-78.4890454119417,2192.0,7.0,190.0,50175.37566411204
China,Projection-STEPS,EV stock,Trucks,FCEV,2020.0,Vehicles,3200.0,51777.0,532.0,1.65,588.0,125.13,26.0,-54.11903434899611,2297.0,4.0,288.0,6519.0
China,Projection-STEPS,EV stock,Trucks,PHEV,2020.0,Vehicles,58.0,48707.0,205.0,10.58,213.0,17.47,31.0,151.22,2122.0,4.5723372899481225,180.0,8915.0
China,Projection-STEPS,EV sales,Trucks,PHEV,2020.0,Vehicles,27.0,55080.80697271266,423.5497854357032,6.28,4573.0,724.36,25.0,63.13,1748.656148102851,4.475457107496225,151.0,50175.18095321215
China,Projection-STEPS,EV stock,Cars,FCEV,2021.0,Vehicles,19.0,55079.84799904988,126.0,7.36,1240.0,-58.43838738399654,72.0,440.3634309802305,1060.0,3.0,212.0,66911.0
China,Projection-STEPS,EV stock,Trucks,FCEV,2021.0,Vehicles,4300.0,61921.0,222.0,6.456587815096787,3005.1899876458856,292.77,95.0,427.93,1937.0,7.0,252.0,8120.0
China,Projection-STEPS,EV sales,Trucks,FCEV,2021.0,Vehicles,1200.0,55080.15089433888,190.0,6.71,1600.0,60.49122511637984,82.0,431.58,1457.0,2.0,232.0,61174.0
China,Projection-STEPS,EV stock,Trucks,BEV,2021.0,Vehicles,230000.0,55083.182704113846,281.0,1.76,2880.0,323.71,22.0,78.29,2373.0,4.0,200.0,16368.0
China,Projection-STEPS,EV sales,Trucks,BEV,2021.0,Vehicles,18000.0,32346.0,265.0,3.58,2537.8244486779795,266.7,99.0,430.3884780473087,1745.3923326024424,4.503580046350603,188.29581701738937,25415.0
China,Projection-STEPS,EV stock,Cars,PHEV,2021.0,Vehicles,1600000.0,73536.0,462.6808816325993,6.366477341377624,1512.0,351.39,77.0,132.53,1995.0,4.0,90.0,21845.0
China,Projection-STEPS,EV sales,Cars,PHEV,2021.0,Vehicles,550000.0,40744.0,559.0,3.2,226.0,259.04744774517326,54.26135109554655,55.46,2363.0,4.564116934741903,126.0,19725.0
China,Projection-STEPS,EV sales,Vans,PHEV,2021.0,Vehicles,160.0,44392.0,235.0,9.14,2186.0,205.48,40.0,170.21,1720.0,4.0,247.0,50175.347706745975
China,Projection-STEPS,EV sales,Cars,FCEV,2021.0,Vehicles,19.0,40943.0,397.0,8.8,4233.0,672.2,60.0,151.13,1351.0,5.0,198.0,44241.0
China,Projection-STEPS,EV stock,Cars,BEV,2021.0,Vehicles,6200000.0,39991.0,261.0,8.18,2743.0,286.37,47.7759638397697,195.4,1063.0,3.0,241.0,6053.0
China,Projection-STEPS,EV sales,Cars,BEV,2021.0,Vehicles,2700000.0,53319.0,381.0,8.43,4723.0,719.79,63.051575648108106,207.45419391825664,1985.0,3.0,161.0,98987.0
China,Projection-STEPS,EV stock,Vans,PHEV,2021.0,Vehicles,230.0,71792.0,196.0,6.418471994983939,2172.299093577916,137.59,60.0,306.12,2477.0,4.0,172.0,31059.0
China,Projection-STEPS,EV stock,Vans,BEV,2021.0,Vehicles,330000.0,63937.0,196.0,3.41,1089.0,85.38,51.0,260.2,1751.5077243834603,2.0,142.0,95241.0
China,Projection-STEPS,EV sales,Vans,FCEV,2021.0,Vehicles,3.0,70116.0,435.0,4.75,2481.0,431.69,55.0,126.44,1991.0,4.514405407820177,185.68712994753824,38.0
China,Projection-STEPS,EV stock,Vans,FCEV,2021.0,Vehicles,3.0,43476.0,371.0,6.61,1925.0,285.67,26.0,70.08,1929.0,5.0,85.0,92420.0
China,Projection-STEPS,EV sales,Vans,BEV,2021.0,Vehicles,71000.0,58986.0,334.0,8.71,875.0,116.9,35.0,104.79,2332.0,7.0,232.0,41433.0
China,Projection-STEPS,EV stock,Buses,PHEV,2021.0,Vehicles,35000.0,55082.51401876145,547.0,6.435871859214589,698.0,152.72,75.0,137.11,1881.0,6.0,148.0,15061.0
China,Projection-STEPS,EV sales,Buses,PHEV,2021.0,Vehicles,860.0,32813.0,200.0,6.0,4074.0,402.7855480832343,45.68954650407704,272.9749054209404,1744.931894381131,5.0,188.3457418534982,15792.0
China,Projection-STEPS,EV stock,Buses,FCEV,2021.0,Vehicles,4200.0,79741.0,321.0,1.66,2537.0,325.75,28.0,114.20300628224624,1858.0,3.0,171.0,50174.79219491645
China,Projection-STEPS,EV sales,Buses,FCEV,2021.0,Vehicles,900.0,54953.0,414.0,8.59,2457.0,406.88,93.0,224.64,2328.0,5.0,121.0,50175.18788879689
China,Projection-STEPS,EV stock,Buses,BEV,2021.0,Vehicles,530000.0,55084.08732957435,119.33004566983436,4.26,1840.6174941961056,4.82,66.57675151103228,407.96,2166.0,7.0,186.77840697399373,17951.0
China,Projection-STEPS,EV sales,Buses,BEV,2021.0,Vehicles,42000.0,55514.0,495.0,9.75,3864.0,765.07,57.740312650659504,111.11,1749.8759315434572,4.481161935848466,206.0,81603.0
China,Projection-STEPS,EV stock share,Trucks,EV,2021.0,percent,0.779999971389771,52985.0,573.0,11.35,2255.0,516.85,74.0,129.14,1768.0,2.0,186.8447003263335,4207.0
China,Projection-STEPS,EV sales share,Trucks,EV,2021.0,percent,0.75,37477.0,322.0,6.472871860478119,2545.451592736892,327.9002623856088,91.0,358.9520238925834,1587.0,3.0,98.0,50175.44268306843
China,Projection-STEPS,EV stock share,Cars,EV,2021.0,percent,3.09999990463257,65861.0,479.31599310841386,2.7,2056.0,466.3,74.0,130.51,1140.0,7.0,136.0,44701.0
China,Projection-STEPS,EV sales share,Cars,EV,2021.0,percent,16.0,39061.0,244.0,8.65,2638.0,257.47,30.0,122.95,1747.2388622805445,4.52979311235603,220.0,55598.0
China,Projection-STEPS,EV stock share,Vans,EV,2021.0,percent,2.0,67966.0,388.0,6.39917044893723,4195.338179815648,652.46,77.0,198.45,1750.190000643406,5.0,132.0,50175.00645933945
China,Projection-STEPS,EV sales share,Vans,EV,2021.0,percent,4.09999990463257,55078.9038907006,202.0,4.17,1398.0,112.96,52.0,297.9757098011001,1750.3170093833794,4.0,186.6915523680542,86082.0
China,Projection-STEPS,EV stock share,Buses,EV,2021.0,percent,20.0,47347.0,255.0,7.05,3484.0,355.37,20.0,78.43,2285.0,4.0,187.33162479602856,21506.0
China,Projection-STEPS,EV sales share,Buses,EV,2021.0,percent,56.0,74310.0,330.0,8.67,3771.0,497.77,98.0,375.6556992585822,1750.1043709556202,4.0,264.0,25543.0
China,Projection-APS,EV charging points,EV,Publicly available fast,2021.0,charging points,470000.0,64701.0,559.0,11.0,3107.0,694.73,97.0,173.52,1747.8982173707332,4.0,186.0865290503646,152.0
China,Projection-APS,EV charging points,EV,Publicly available slow,2021.0,charging points,680000.0,76281.0,168.0,11.04,1016.0,-58.28907360892015,32.10448169894404,148.81,1751.147672125997,2.0,209.0,50164.25287985343
China,Historical,Oil displacement Mbd,Buses,EV,2021.0,Milion barrels per day,0.032000001519919,55079.78360212185,243.0,7.47,3974.0,386.27,55.0,226.34,1365.0,7.0,186.811482341524,70318.0
China,Historical,Oil displacement Mbd,Trucks,EV,2021.0,Milion barrels per day,0.014000000432134,64736.0,538.0,6.391790737492389,4647.039071492689,889.85,37.0,68.77,1749.759529900766,4.0,159.0,50175.04697725014
China,Historical,Oil displacement Mbd,Vans,EV,2021.0,Milion barrels per day,0.004199999850243,77476.0,202.0,4.08,2714.0,219.29,74.0,366.34,1751.196365529419,5.0,213.0,42313.0
China,Historical,Oil displacement Mbd,Cars,EV,2021.0,Milion barrels per day,0.097999997437,74003.0,413.0,1.64,3829.0,595.7964043313348,94.0,227.6,1357.0,4.0,185.5078378708723,50174.92586677525
China,Historical,"Oil displacement, million lge",Buses,EV,2021.0,"Oil displacement, million lge",1900.0,55080.7275315344,370.0,8.89,4155.0,614.94,37.0,100.0,2085.0,4.0,167.0,51584.0
China,Projection-APS,EV stock share,Trucks,EV,2021.0,percent,0.779999971389771,48045.0,116.0,6.457018853332976,778.0,36.1,31.0,267.24,1747.3161610080945,5.0,187.11630901127495,21905.0
China,Projection-APS,EV sales share,Trucks,EV,2021.0,percent,0.75,55080.72203522325,322.0,6.432022464551976,757.0,97.5,25.0,77.64,1471.0,5.0,88.0,48896.0
China,Projection-APS,EV stock share,Cars,EV,2021.0,percent,3.09999990463257,55080.0666757719,419.0,5.76,3511.0,588.44,54.0,143.31748268711345,1749.283814735493,4.0,186.0,64276.0
China,Projection-APS,EV sales share,Cars,EV,2021.0,percent,16.0,68197.0,366.0,5.75,3503.0,512.84,49.742558961113104,136.61,1621.0,3.0,292.0,50175.00895583857
China,Projection-APS,EV stock share,Vans,EV,2021.0,percent,2.0,64233.0,347.0,6.1,3243.0,450.13,86.0,247.84,1885.0,7.0,186.0,8850.0
China,Projection-APS,EV sales share,Vans,EV,2021.0,percent,4.09999990463257,76224.0,236.0,3.97,1240.0,117.06,84.0,355.93,2344.0,6.0,204.0,89750.0
China,Projection-APS,EV stock,Cars,FCEV,2021.0,Vehicles,19.0,55080.07728868597,331.0,2.76,1790.0,237.0,26.0,78.55,1377.0,6.0,209.0,62699.0
China,Projection-APS,EV sales,Vans,PHEV,2021.0,Vehicles,160.0,66339.0,172.0,8.78,3312.8419493551364,287.31,43.281218268576666,286.3752640850244,1107.0,7.0,222.0,50175.03402362183
China,Projection-APS,EV sales,Cars,FCEV,2021.0,Vehicles,19.0,55080.18154920996,205.0,10.62,3061.0,251.0,46.4641042017149,271.0122083592495,2169.0,5.0,186.7907916061532,61616.0
China,Projection-APS,EV stock,Cars,BEV,2021.0,Vehicles,6200000.0,75769.0,526.0,3.0,2342.0,492.76,90.0,171.1,2390.0,3.0,185.5067026268673,50077.66246808439
China,Projection-APS,EV sales,Cars,BEV,2021.0,Vehicles,2700000.0,59534.0,240.26297187010908,1.44,3726.0,308.51,65.0,314.01,1276.0,5.0,130.0,50132.77538268621
China,Projection-APS,EV stock,Vans,PHEV,2021.0,Vehicles,230.0,75715.0,310.0,6.32,1946.0,241.3,27.0,87.1,1752.0483876080436,3.0,92.0,69466.0
China,Projection-APS,EV stock,Vans,FCEV,2021.0,Vehicles,3.0,34918.0,263.0,9.26,4515.0,474.98,68.38676615310928,330.8,2099.0,4.477595160292999,215.0,50175.46147676552
China,Projection-APS,EV stock,Vans,BEV,2021.0,Vehicles,330000.0,64416.0,539.0,7.44,1506.0,418.43728977269416,38.0,70.5,1738.0,4.529518958265368,186.04965982429755,50169.90228900167
China,Projection-APS,EV sales,Vans,BEV,2021.0,Vehicles,71000.0,42295.0,111.0,6.536474242768868,2647.550082040412,130.09,53.0,477.48,1639.0,4.0,266.0,30214.0
China,Projection-APS,EV stock,Buses,PHEV,2021.0,Vehicles,35000.0,55079.5961116288,172.66750522596362,9.1,854.0,42.02,51.0,414.63,2230.0,4.0,186.67818394857636,74068.0
China,Projection-APS,EV sales,Buses,PHEV,2021.0,Vehicles,860.0,55082.04966325415,506.4958980800066,6.419589384499432,3658.0,820.86,34.0,60.61,2156.0,4.0,285.0,24472.0
China,Projection-APS,EV stock,Buses,FCEV,2021.0,Vehicles,4200.0,34794.0,222.0,4.62,1970.0,174.94,84.0,378.38,1214.0,3.0,84.0,50175.41876787917
China,Projection-APS,EV sales,Buses,FCEV,2021.0,Vehicles,900.0,55082.17713570695,178.0,9.93,711.0,50.62,47.0,264.04,2385.0,2.0,110.0,19615.0
China,Projection-APS,EV stock,Buses,BEV,2021.0,Vehicles,530000.0,72370.0,191.0,8.53,3613.0,276.03,83.0,420.23275991136506,1078.0,7.0,299.0,34939.0
China,Projection-APS,EV sales,Buses,BEV,2021.0,Vehicles,42000.0,55078.9197417428,281.0,8.17,2053.0,230.76,22.0,78.29,2328.0,6.0,287.0,89105.0
China,Historical,EV stock share,Trucks,EV,2021.0,percent,0.779999971389771,59334.0,465.0,2.6,4642.0,863.41,20.0,43.01,2271.0,4.0,229.0,81120.0
China,Historical,EV stock share,Cars,EV,2021.0,percent,3.09999990463257,54433.0,179.0,10.08,2498.0,178.86,73.0,407.82,1563.0,4.478157753300545,207.0,74103.0
China,Historical,EV sales share,Trucks,EV,2021.0,percent,0.75,66231.0,487.0,7.32,4533.0,883.03,49.54249639011464,57.49,1159.0,6.0,117.0,44038.0
China,Historical,EV sales share,Cars,EV,2021.0,percent,16.0,55080.73565289665,437.0,8.26,2702.0,472.31,71.0,162.47,2193.0,7.0,219.0,50175.197696217176
China,Historical,EV stock share,Vans,EV,2021.0,percent,2.0,33214.0,284.0,2.42,821.4605497227103,8.29,52.0,183.1,1378.0,7.0,273.0,45780.0
China,Historical,EV sales share,Vans,EV,2021.0,percent,4.09999990463257,55100.0,557.0,1.29,4394.0,978.98,34.0,61.04,1000.0,4.442082883944179,275.0,39845.0
China,Historical,EV stock share,Buses,EV,2021.0,percent,20.0,65620.0,179.0,11.16,2044.0,146.35,86.0,480.45,2161.0,4.0,216.0,15376.0
China,Historical,EV sales share,Buses,EV,2021.0,percent,56.0,50190.0,282.3667343246267,3.8,4987.0,609.2361256991874,49.0,147.59,1629.0,4.0,237.0,73690.0
China,Historical,EV stock,Trucks,BEV,2021.0,Vehicles,230000.0,55082.51323897136,415.0,3.18,2847.0,472.6,32.0,77.11,1378.0,4.0,126.0,29812.0
China,Historical,EV sales,Cars,FCEV,2021.0,Vehicles,19.0,47041.0,106.0,2.72,3455.0,146.49,21.0,248.41538833640263,1746.2498566193788,2.0,163.0,4286.0
China,Historical,EV stock,Cars,FCEV,2021.0,Vehicles,19.0,76309.0,380.0,9.27,1402.0,230.57349770672656,30.0,78.95,1911.0,3.0,127.0,84304.0
China,Historical,EV stock,Trucks,FCEV,2021.0,Vehicles,4300.0,55082.3750771141,463.0,9.21,1534.0,337.2830211267468,23.0,49.68,2106.0,6.0,186.68051890734264,16473.0
China,Historical,EV sales,Trucks,PHEV,2021.0,Vehicles,520.0,61369.0,381.0,1.79,820.0,124.97,68.0,178.48,1633.0,4.542379328536242,263.0,50175.11879237652
China,Historical,EV sales,Trucks,FCEV,2021.0,Vehicles,1200.0,67209.0,463.0,6.386743170187079,2097.0978843669054,397.81,58.0,125.27,1035.0,2.0,113.0,7695.0
China,Historical,EV stock,Cars,PHEV,2021.0,Vehicles,1600000.0,74563.0,203.0,1.92,3742.0,353.7941162485546,31.592216006989844,113.3,1750.7289099278369,4.0,170.0,68860.0
China,Historical,EV sales,Cars,PHEV,2021.0,Vehicles,550000.0,31052.0,385.2611362497274,8.29,2190.570535625103,333.98,20.0,34.01,1437.0,6.0,85.0,45681.0
China,Historical,EV stock,Cars,BEV,2021.0,Vehicles,6200000.0,37188.0,325.2111457078024,8.69,700.0,89.21416882282733,34.0,288.14,2194.0,7.0,188.035538969124,4618.0
China,Historical,EV sales,Cars,BEV,2021.0,Vehicles,2700000.0,78499.0,321.0,7.35,484.0,62.15,60.0,186.92,2065.0,5.0,119.0,50132.54135512629
China,Projection-STEPS,EV charging points,EV,Publicly available fast,2021.0,charging points,470000.0,31928.0,449.0,6.479353181981986,1895.0,370.172376022612,42.0,93.54,1746.6998211804218,3.0,87.0,69094.0
China,Projection-STEPS,EV charging points,EV,Publicly available slow,2021.0,charging points,680000.0,62664.0,376.0,6.424038259711588,2170.0,326.37,27.0,71.81,2046.0,2.0,125.0,50164.43116862946
China,Projection-APS,Electricity demand,Buses,EV,2021.0,GWh,16000.0,55080.8054577777,265.1575606140803,7.75,3184.0,205.05,20.0,124.22,1748.8219986504116,3.0,263.0,50174.94280770191
China,Projection-APS,Electricity demand,Trucks,EV,2021.0,GWh,4700.0,30818.0,404.0,4.03,464.0,74.98,21.0,51.98,1746.356987139037,7.0,153.0,50175.47898742181
China,Projection-APS,Electricity demand,Vans,EV,2021.0,GWh,730.0,61899.0,250.0,6.23,462.0,46.2,98.0,392.0,1570.0,7.0,223.0,52931.0
China,Projection-APS,Electricity demand,Cars,EV,2021.0,GWh,18000.0,67928.0,589.0,3.91,3803.0,786.7149191390047,90.0,152.8,2109.0,3.0,151.0,50174.72805181763
China,Projection-APS,Oil displacement Mbd,Buses,EV,2021.0,Milion barrels per day,0.032000001519919,55078.84167677295,231.9456845938116,5.55,3745.0,337.05,99.0,440.0,1546.0,4.0,186.81606127706104,89151.0
China,Projection-APS,Oil displacement Mbd,Trucks,EV,2021.0,Milion barrels per day,0.014000000432134,40944.0,280.0,6.04,2787.0,312.14,48.0,171.43,1126.0,6.0,275.0,82901.0
China,Projection-APS,Oil displacement Mbd,Vans,EV,2021.0,Milion barrels per day,0.004199999850243,55082.12228388124,198.0,1.79,1502.0,118.96,26.0,131.31,1748.0175126885265,7.0,186.6739453794486,21241.0
China,Projection-APS,Oil displacement Mbd,Cars,EV,2021.0,Milion barrels per day,0.097999997437,55078.74742534861,198.0,7.94,2520.4021687245195,198.2428925994392,68.39254534989888,373.74,1990.0,3.0,186.75136206633871,90141.0
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2021.0,"Oil displacement, million lge",1900.0,62698.0,211.7851082709824,7.27,2553.7884358989395,221.24353182692948,78.0,493.67,1304.0,4.0,295.0,89937.0
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2021.0,"Oil displacement, million lge",840.0,52789.0,459.0,7.9,1200.0,220.32,20.0,-18.308647959265727,1127.0,4.0,116.0,28886.0
China,Projection-APS,"Oil displacement, million lge",Vans,EV,2021.0,"Oil displacement, million lge",250.0,47720.0,574.3361622264551,6.447231998258856,4452.234495063132,895.76,33.0,56.22,1026.0,2.0,187.1747076493859,50175.279596769054
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2021.0,"Oil displacement, million lge",5800.0,64910.0,314.0,6.421893531882235,2978.0,374.04,47.0,149.68,2459.0,2.0,190.0,24070.0
China,Historical,"Oil displacement, million lge",Trucks,EV,2021.0,"Oil displacement, million lge",840.0,66215.0,293.0,6.452730902217801,4086.0,478.88,60.0,204.78,1734.0,5.0,156.0,80298.0
China,Historical,"Oil displacement, million lge",Vans,EV,2021.0,"Oil displacement, million lge",250.0,45057.0,266.0,2.89,1421.0,151.19,38.15020735267637,127.82,1590.0,4.528026457815283,187.348119026729,5396.0
China,Historical,"Oil displacement, million lge",Cars,EV,2021.0,"Oil displacement, million lge",5800.0,55081.136193381135,492.0,7.23,3809.0,749.61,37.0,75.2,1748.502934390569,4.0,115.0,43328.0
China,Projection-STEPS,Oil displacement Mbd,Buses,EV,2021.0,Milion barrels per day,0.032000001519919,55081.364129744,230.0,2.84,130.0,11.96,22.0,95.65,1015.0,4.531697289012771,186.57703403172096,35439.0
China,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2021.0,Milion barrels per day,0.014000000432134,66642.0,175.0,8.25,2401.0,168.07,53.0,302.86,1749.078250941788,2.0,98.0,16653.0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021.0,Milion barrels per day,0.004199999850243,65610.0,436.0,7.85,2115.0,388.2438984261605,79.0,181.19,2141.0,2.0,127.0,66434.0
China,Projection-STEPS,Oil displacement Mbd,Cars,EV,2021.0,Milion barrels per day,0.097999997437,54708.0,331.0,6.468540707338423,4119.0,545.36,98.0,296.07,1399.0,7.0,169.0,64057.0
